split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/abdullah-suriosubroto_indonesian-landscape-3.jpg,2,Impressionism,5,1,5,2.0986192,-0.28910702
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/adam-baltatu_houses-in-bretania-1.jpg,2,Impressionism,1,0,1,0.13622312,2.5736442
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/antoine-blanchard_omnibus-on-the-place-de-la-madeleine.jpg,2,Impressionism,7,2,7,0.36292228,2.3951035
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/camille-pissarro_boulevard-montmartre-afternoon-sunlight-1897.jpg,2,Impressionism,4,6,4,1.8766894,1.7569594
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/childe-hassam_the-island-garden.jpg,2,Impressionism,2,2,2,-0.8797648,1.1751144
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/claude-monet_misty-morning-on-the-seine-in-bue.jpg,2,Impressionism,7,3,7,0.089050114,-0.2715945
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/claude-monet_waterloo-bridge-sunlight-effect-5.jpg,2,Impressionism,7,2,7,0.3208593,1.4155304
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/eva-gonzales_portrait-of-a-young-woman.jpg,2,Impressionism,3,1,3,3.6119108,-0.572636
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/frank-johnston_thunderers-1920.jpg,2,Impressionism,7,2,7,1.170913,2.6966453
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/giovanni-boldini_nude-of-young-lady-on-couch.jpg,2,Impressionism,3,1,3,2.8999414,-0.004769671
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/gustave-caillebotte_yerres-on-the-pond-water-lilies.jpg,2,Impressionism,5,3,5,2.7932239,-0.24312876
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/gustave-loiseau_at-the-coast-of-normandy-1909.jpg,2,Impressionism,6,5,6,-0.5270323,4.261173
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/guy-rose_winter.jpg,2,Impressionism,7,0,7,-1.0525824,2.5267138
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/henri-de-toulouse-lautrec_bouquet-of-violets-in-a-vase-1882.jpg,2,Impressionism,5,1,5,3.6062288,-0.12655227
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/henri-le-fauconnier_flower-still-life.jpg,2,Impressionism,0,5,0,-3.292462,2.0459118
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/julian-alden-weir_the-birches-1903.jpg,2,Impressionism,7,2,7,1.1723316,2.330409
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/konstantin-korovin_crimea-gursuf-1917.jpg,2,Impressionism,7,7,7,1.5809141,0.21043856
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/konstantin-korovin_russia-festival.jpg,2,Impressionism,2,2,2,-0.33097762,1.0834547
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/maurice-utrillo_st-germain-church.jpg,2,Impressionism,4,6,4,-0.27515575,-1.1389531
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/nikola-tanev_winter-in-innsbruck.jpg,2,Impressionism,7,2,7,0.21080208,1.8552669
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/paul-cezanne_chestnut-trees-and-farmstead-of-jas-de-bouffin-1876.jpg,2,Impressionism,5,3,5,1.5692675,1.3928123
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/paul-cezanne_self-portrait-with-white-turbaned-1882.jpg,2,Impressionism,4,7,4,0.16436964,-1.1673195
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/paul-gauguin_landscape-at-pont-aven-1886.jpg,2,Impressionism,2,7,2,1.3083172,0.8292767
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/pierre-auguste-renoir_banks-of-the-river-1.jpg,2,Impressionism,0,5,0,0.5386986,-1.090382
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/pierre-auguste-renoir_gabrielle-in-a-chemise-1905.jpg,2,Impressionism,2,7,2,0.668696,0.3793566
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/pierre-auguste-renoir_roses-in-a-vase-1876.jpg,2,Impressionism,2,7,2,-0.88383496,0.41159952
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/raoul-dufy_martigues.jpg,2,Impressionism,5,1,5,2.821819,0.98650885
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/stefan-luchian_artist-s-studio.jpg,2,Impressionism,5,7,5,0.024539202,-1.3464553
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/thalia-flora-karavia_path-in-the-forest.jpg,2,Impressionism,7,2,7,0.38753125,0.52785224
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/theo-van-rysselberghe_rain-jersey-1907.jpg,2,Impressionism,2,2,2,0.48059162,0.56874907
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_peasant-woman-with-a-rake-after-millet-1889.jpg,2,Impressionism,7,2,7,-0.2873483,-0.31483677
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_self-portrait-with-straw-hat-1887-2.jpg,2,Impressionism,4,6,4,0.2691925,-1.0291806
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_the-rocks-with-oak-tree-1888.jpg,2,Impressionism,4,6,4,1.7206371,2.7287095
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_view-of-saintes-maries-with-church-and-ramparts-1888.jpg,2,Impressionism,4,6,4,1.5926235,2.8665557
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vladimir-dimitrov_unknown-title-28.jpg,2,Impressionism,7,3,7,0.798258,1.4155318
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/william-merritt-chase_shinnecock-landscape.jpg,2,Impressionism,7,2,7,1.2015609,2.7106478
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/edouard-vuillard_the-avenue.jpg,3,Japonism,1,0,1,-1.1318597,2.9403522
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/edouard-vuillard_the-flowered-dress.jpg,3,Japonism,4,1,4,0.77075875,-0.5151538
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ernst-ludwig-kirchner_dodo-with-a-japanese-umbrella.jpg,3,Japonism,1,0,1,-1.5180169,2.3697305
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ernst-ludwig-kirchner_japanese-parasol.jpg,3,Japonism,0,5,0,-3.3053708,1.6127477
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_a-snowy-gorge.jpg,3,Japonism,7,2,7,-0.8166729,2.1372218
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_alighting-geese-at-massaki-1825.jpg,3,Japonism,1,0,1,-1.4684057,3.6669712
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_hydrangea-and-kingfisher.jpg,3,Japonism,1,0,1,-2.571603,2.7831671
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_moon-swallows-and-peach-blossoms.jpg,3,Japonism,1,0,1,-2.5618033,2.9280813
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ito-jakuchu_birds-animals-and-flowering-plants-in-imaginary-scene.jpg,3,Japonism,5,3,5,1.9977412,-0.0994253
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ito-jakuchu_roses-bara-shou-kin-zu.jpg,3,Japonism,2,2,2,-0.8846215,0.62973994
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ito-jakuchu_willow-tree-and-mandarin-ducks-in-the-snow.jpg,3,Japonism,7,2,7,-0.32765907,1.1475167
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/james-mcneill-whistler_the-japanese-dress-1890.jpg,3,Japonism,2,0,2,-1.428737,0.9326202
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_a-leather-pouch-with-kagami.jpg,3,Japonism,4,5,4,-1.9359267,1.6566626
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_baku.jpg,3,Japonism,0,0,0,-3.1691074,2.1752799
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_bluebells-and-dragonflies.jpg,3,Japonism,1,0,1,-0.9692672,3.0721316
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_irises.jpg,3,Japonism,1,0,1,-1.1010065,2.858452
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_morning-glories-in-flowers-and-buds-1832.jpg,3,Japonism,1,0,1,-1.7786088,2.6783438
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_oni-pelted-by-beans.jpg,3,Japonism,7,2,7,-0.36213762,2.1236222
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_the-coast-of-seven-leages-in-kamakura.jpg,3,Japonism,4,5,4,-0.24377279,3.2020574
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_the-kazusa-sea-route.jpg,3,Japonism,3,4,3,3.3390176,1.4105245
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_two-carp-in-a-cascade.jpg,3,Japonism,2,7,2,-1.0826293,0.55293524
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/keisai-eisen_cards-fukujuso-flowers-and-screen.jpg,3,Japonism,1,0,1,-1.3643323,2.102751
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/keisai-eisen_flower-arrangements.jpg,3,Japonism,1,0,1,0.85500443,3.0076873
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/kitagawa-utamaro_portrait-of-naniwaya-okita.jpg,3,Japonism,7,2,7,-0.76026535,1.8242122
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ogata-gekko_dragon-rising-to-the-heavens-1897.jpg,3,Japonism,4,5,4,-0.5246762,-0.2538437
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/paul-jacoulet_belle-de-yap-et-orchidees-ouest-carolines-1934.jpg,3,Japonism,0,0,0,-3.151537,2.3505068
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/pierre-bonnard_the-mediterranean-triptych-1.jpg,3,Japonism,2,7,2,-0.27499643,0.73414826
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/raphael-kirchner_peace.jpg,3,Japonism,3,4,3,4.4079123,-1.6160356
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/theodor-pallady_still-life-with-lilies-fan-and-red-mask-1925.jpg,3,Japonism,2,2,2,-0.048056427,0.45443204
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/utagawa-kunisada_ichikawa-danjuro-vii-wielding-an-axe-wearing-a-white-haired-wig.jpg,3,Japonism,0,5,0,-2.4610286,1.9506475
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/utagawa-kuniyoshi_hanagami-danjo-no-jo-arakage-fighting-a-giant-salamander.jpg,3,Japonism,2,7,2,-0.87274915,0.15740384
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/antonio-carneiro_retrato-de-carlos-carneiro-cavaleiro-1928.jpg,4,Naturalism,5,7,5,1.9734962,-0.3737223
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_a-golden-eagle-1916.jpg,4,Naturalism,4,5,4,-0.22454695,-1.3084117
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_bluetits-on-a-teasel-1922.jpg,4,Naturalism,4,7,4,-0.15244776,-1.3253874
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_european-polecat.jpg,4,Naturalism,2,2,2,0.29229134,0.6449964
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_ptarmigan-seeking-shelter-1927.jpg,4,Naturalism,7,2,7,0.487379,1.3890284
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_satyr-tragopan.jpg,4,Naturalism,0,5,0,-3.1937714,2.3591542
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_chinese-geese.jpg,4,Naturalism,3,4,3,4.4300866,-1.6290267
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_courting-pintails.jpg,4,Naturalism,3,4,3,4.7380686,0.7490019
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_fowl-in-a-damson-tree.jpg,4,Naturalism,3,4,3,4.626344,-1.8251711
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_gaggle-at-the-bar.jpg,4,Naturalism,3,4,3,4.7361765,0.76975745
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_geese-and-hoar-frost.jpg,4,Naturalism,7,5,7,-0.0038802861,1.7604407
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_gliders.jpg,4,Naturalism,7,6,7,1.0066268,2.2468696
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_in-the-thorn-tree.jpg,4,Naturalism,3,4,3,4.684381,1.4680692
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_owl-on-a-snowy-tree-trunk.jpg,4,Naturalism,3,4,3,4.805985,0.8131366
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_reeve-s-pheasants.jpg,4,Naturalism,3,4,3,4.574376,-1.7665373
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_water-reflections.jpg,4,Naturalism,3,4,3,4.8867564,0.90007746
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/henrique-pousao_rapariga-romana-1882.jpg,4,Naturalism,2,7,2,-0.5653348,0.00701293
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/jose-malhoa_praia-das-ma-s-1918.jpg,4,Naturalism,7,2,7,0.68994325,1.6937448
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/jose-malhoa_untitled.jpg,4,Naturalism,7,2,7,-0.2094651,2.3781538
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/lovis-corinth_woman-by-a-goldfish-tank-1911.jpg,4,Naturalism,5,1,5,2.2911847,2.09868
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_a-fallen-giant-calaveras-grove-california-1875.jpg,4,Naturalism,2,7,2,0.8602205,-0.2491006
