split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2,pca_denoised_cluster,final_cluster,pca_umap_dim1,pca_umap_dim2
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vladimir-dimitrov_unknown-title-28.jpg,2,Impressionism,7,3,7,0.798258,1.4155318,7,7,0.2503975,-1.402329
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/william-merritt-chase_shinnecock-landscape.jpg,2,Impressionism,7,2,7,1.2015609,2.7106478,6,6,-0.38246733,0.07240374
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/edouard-vuillard_the-avenue.jpg,3,Japonism,1,0,1,-1.1318597,2.9403522,4,4,-0.98193663,0.66986716
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/edouard-vuillard_the-flowered-dress.jpg,3,Japonism,4,1,4,0.77075875,-0.5151538,0,0,2.61158,-1.5994959
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ernst-ludwig-kirchner_dodo-with-a-japanese-umbrella.jpg,3,Japonism,1,0,1,-1.5180169,2.3697305,4,4,-0.55359584,1.9752508
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ernst-ludwig-kirchner_japanese-parasol.jpg,3,Japonism,0,5,0,-3.3053708,1.6127477,3,3,0.179424,3.703748
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_a-snowy-gorge.jpg,3,Japonism,7,2,7,-0.8166729,2.1372218,4,4,-0.8275987,-0.37055275
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_alighting-geese-at-massaki-1825.jpg,3,Japonism,1,0,1,-1.4684057,3.6669712,4,4,-1.9081522,3.008508
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_hydrangea-and-kingfisher.jpg,3,Japonism,1,0,1,-2.571603,2.7831671,3,3,-0.6208771,4.153198
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/hiroshige_moon-swallows-and-peach-blossoms.jpg,3,Japonism,1,0,1,-2.5618033,2.9280813,3,3,-0.7072263,4.2261076
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ito-jakuchu_birds-animals-and-flowering-plants-in-imaginary-scene.jpg,3,Japonism,5,3,5,1.9977412,-0.0994253,7,7,2.7500978,-0.9465723
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ito-jakuchu_roses-bara-shou-kin-zu.jpg,3,Japonism,2,2,2,-0.8846215,0.62973994,0,0,1.0173979,1.0843345
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ito-jakuchu_willow-tree-and-mandarin-ducks-in-the-snow.jpg,3,Japonism,7,2,7,-0.32765907,1.1475167,4,4,0.6123831,0.25954807
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/james-mcneill-whistler_the-japanese-dress-1890.jpg,3,Japonism,2,0,2,-1.428737,0.9326202,4,4,0.53358907,1.8177729
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_a-leather-pouch-with-kagami.jpg,3,Japonism,4,5,4,-1.9359267,1.6566626,3,3,0.46207905,3.113512
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_baku.jpg,3,Japonism,0,0,0,-3.1691074,2.1752799,3,3,-0.12102241,3.7606752
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_bluebells-and-dragonflies.jpg,3,Japonism,1,0,1,-0.9692672,3.0721316,4,4,-0.6425127,2.1969419
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_irises.jpg,3,Japonism,1,0,1,-1.1010065,2.858452,4,4,-0.5386345,2.2396882
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_morning-glories-in-flowers-and-buds-1832.jpg,3,Japonism,1,0,1,-1.7786088,2.6783438,4,4,-0.7355283,3.3056078
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_oni-pelted-by-beans.jpg,3,Japonism,7,2,7,-0.36213762,2.1236222,4,4,-0.7510664,0.023027956
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_the-coast-of-seven-leages-in-kamakura.jpg,3,Japonism,4,5,4,-0.24377279,3.2020574,6,6,-0.9764765,1.9764692
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_the-kazusa-sea-route.jpg,3,Japonism,3,4,3,3.3390176,1.4105245,2,2,7.0916147,2.8408046
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/katsushika-hokusai_two-carp-in-a-cascade.jpg,3,Japonism,2,7,2,-1.0826293,0.55293524,0,0,1.2259161,0.89933944
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/keisai-eisen_cards-fukujuso-flowers-and-screen.jpg,3,Japonism,1,0,1,-1.3643323,2.102751,4,4,-0.48735484,2.2436657
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/keisai-eisen_flower-arrangements.jpg,3,Japonism,1,0,1,0.85500443,3.0076873,4,4,-0.21197227,1.2274096
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/kitagawa-utamaro_portrait-of-naniwaya-okita.jpg,3,Japonism,7,2,7,-0.76026535,1.8242122,4,4,-0.988466,-0.08157371
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/ogata-gekko_dragon-rising-to-the-heavens-1897.jpg,3,Japonism,4,5,4,-0.5246762,-0.2538437,6,6,1.7313462,2.532619
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/paul-jacoulet_belle-de-yap-et-orchidees-ouest-carolines-1934.jpg,3,Japonism,0,0,0,-3.151537,2.3505068,3,3,-0.22602348,4.2860966
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/pierre-bonnard_the-mediterranean-triptych-1.jpg,3,Japonism,2,7,2,-0.27499643,0.73414826,7,7,1.1658385,0.79107314
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/raphael-kirchner_peace.jpg,3,Japonism,3,4,3,4.4079123,-1.6160356,5,5,7.066024,-0.48085544
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/theodor-pallady_still-life-with-lilies-fan-and-red-mask-1925.jpg,3,Japonism,2,2,2,-0.048056427,0.45443204,0,0,1.3625839,-0.05032401
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/utagawa-kunisada_ichikawa-danjuro-vii-wielding-an-axe-wearing-a-white-haired-wig.jpg,3,Japonism,0,5,0,-2.4610286,1.9506475,3,3,-0.014407341,3.5188892
test,/content/bostongene_project/image_classification_project/data/processed/test/Japonism/utagawa-kuniyoshi_hanagami-danjo-no-jo-arakage-fighting-a-giant-salamander.jpg,3,Japonism,2,7,2,-0.87274915,0.15740384,7,7,2.1402342,0.7135868
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/antonio-carneiro_retrato-de-carlos-carneiro-cavaleiro-1928.jpg,4,Naturalism,5,7,5,1.9734962,-0.3737223,0,0,3.3926883,0.94792616
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_a-golden-eagle-1916.jpg,4,Naturalism,4,5,4,-0.22454695,-1.3084117,6,6,1.6916585,2.7718778
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_bluetits-on-a-teasel-1922.jpg,4,Naturalism,4,7,4,-0.15244776,-1.3253874,0,0,2.218635,1.065407
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_european-polecat.jpg,4,Naturalism,2,2,2,0.29229134,0.6449964,7,7,0.2706174,1.2117639
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_ptarmigan-seeking-shelter-1927.jpg,4,Naturalism,7,2,7,0.487379,1.3890284,4,4,-0.28770462,-1.1218659
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/archibald-thorburn_satyr-tragopan.jpg,4,Naturalism,0,5,0,-3.1937714,2.3591542,3,3,0.5024621,3.519906
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_chinese-geese.jpg,4,Naturalism,3,4,3,4.4300866,-1.6290267,5,5,7.0979767,-0.5055411
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_courting-pintails.jpg,4,Naturalism,3,4,3,4.7380686,0.7490019,2,2,7.6964693,2.7668955
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_fowl-in-a-damson-tree.jpg,4,Naturalism,3,4,3,4.626344,-1.8251711,5,5,7.140159,-0.530312
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_gaggle-at-the-bar.jpg,4,Naturalism,3,4,3,4.7361765,0.76975745,2,2,7.7434154,2.830071
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_geese-and-hoar-frost.jpg,4,Naturalism,7,5,7,-0.0038802861,1.7604407,7,7,-0.5908496,-0.73488414
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_gliders.jpg,4,Naturalism,7,6,7,1.0066268,2.2468696,6,6,0.23188186,-1.3065406
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_in-the-thorn-tree.jpg,4,Naturalism,3,4,3,4.684381,1.4680692,2,2,7.236894,2.905853
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_owl-on-a-snowy-tree-trunk.jpg,4,Naturalism,3,4,3,4.805985,0.8131366,2,2,7.283245,2.8940108
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_reeve-s-pheasants.jpg,4,Naturalism,3,4,3,4.574376,-1.7665373,5,5,7.1575193,-0.5270329
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/charles-tunnicliffe_water-reflections.jpg,4,Naturalism,3,4,3,4.8867564,0.90007746,2,2,7.6529217,2.7615886
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/henrique-pousao_rapariga-romana-1882.jpg,4,Naturalism,2,7,2,-0.5653348,0.00701293,0,0,1.5503875,0.42189583
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/jose-malhoa_praia-das-ma-s-1918.jpg,4,Naturalism,7,2,7,0.68994325,1.6937448,0,0,0.9104709,-0.25760823
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/jose-malhoa_untitled.jpg,4,Naturalism,7,2,7,-0.2094651,2.3781538,4,4,-0.6027596,-0.16470106
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/lovis-corinth_woman-by-a-goldfish-tank-1911.jpg,4,Naturalism,5,1,5,2.2911847,2.09868,6,6,5.589464,1.3207912
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_a-fallen-giant-calaveras-grove-california-1875.jpg,4,Naturalism,2,7,2,0.8602205,-0.2491006,7,7,2.3263228,-0.041970763
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_a-mangrove-swamp-in-sarawak-borneo-1876.jpg,4,Naturalism,5,1,5,1.1595281,-0.4967882,0,0,2.885621,-1.6883667
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_a-new-zealand-dracophyllum-1880.jpg,4,Naturalism,4,7,4,-0.3140834,-1.2005972,6,6,2.9297562,1.056898
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_brazilian-orchid.jpg,4,Naturalism,5,1,5,1.6980855,-0.5770412,0,0,4.088982,0.5114207
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_flowers-and-fruit-of-the-palmyra-and-the-palm-seen-through-a-window-java-187.jpg,4,Naturalism,2,7,2,0.74459195,0.6364115,7,7,3.4707482,-0.7036781
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_foliage-and-fruit-of-sterculia-parviflora-1870.jpg,4,Naturalism,7,3,7,0.34318197,-0.23377028,0,0,2.0399923,-1.0993452
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_fruit-grown-in-the-seychelles-1883.jpg,4,Naturalism,2,7,2,0.6585846,2.2642117,0,0,1.602867,1.2883846
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_honeyflowers-and-honeysuckers-south-africa-1882.jpg,4,Naturalism,7,2,7,-0.107533135,-0.7261123,0,0,0.9625658,-1.2113872
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_nepenthes-northiana-1876.jpg,4,Naturalism,4,3,4,-0.27868307,-0.6238293,0,0,0.76692414,0.37535903
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_pink-orchid.jpg,4,Naturalism,5,1,5,2.1613345,-0.15190515,0,0,2.9483008,-1.1808625
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_touch-me-not-and-sugar-birds-at-tulbagh-south-africa-1882.jpg,4,Naturalism,7,2,7,-0.31837797,-0.54082805,0,0,0.28461626,0.1623284
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/marianne-north_view-of-matang-and-river-sarawak-borneo-1876.jpg,4,Naturalism,4,3,4,2.2730482,1.4341935,0,0,0.7111153,-0.04357952
test,/content/bostongene_project/image_classification_project/data/processed/test/Naturalism/richard-friese_polar-bear-family.jpg,4,Naturalism,7,2,7,-0.11859198,1.8335497,7,7,-0.90592176,-0.36193284
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/canaletto_the-thames-with-st-paul-s-cathedral-1746.jpg,5,Rococo,7,6,7,1.4338648,2.7758784,6,6,0.9997723,-1.4614826
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/carl-ludwig-johann-christineck_heinrich-friedrich-wilhelm-von-ploets.jpg,5,Rococo,5,1,5,3.7855265,-0.5774091,5,5,6.48589,0.5756604
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/franz-xaver-winterhalter_alexandra-princess-of-wales.jpg,5,Rococo,5,1,5,2.476691,-1.0743368,7,7,4.380066,-0.16113739
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/franz-xaver-winterhalter_caroline-elisabeth-de-lagrange.jpg,5,Rococo,7,3,7,-0.6590891,1.6503508,7,7,3.8937807,-1.1900452
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/franz-xaver-winterhalter_grand-duchess-olga.jpg,5,Rococo,0,5,0,-3.9048195,2.7028508,3,3,-0.032989245,4.8838105
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/franz-xaver-winterhalter_portrait-of-princess-elizaveta-alexandrovna-tchernicheva-1.jpg,5,Rococo,0,5,0,-3.8624737,2.6926038,3,3,0.22023894,5.0174117
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/franz-xaver-winterhalter_princes-alice-of-england.jpg,5,Rococo,0,5,0,-3.895942,2.6866884,3,3,0.21849488,5.0263886
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/franz-xaver-winterhalter_the-royal-family-in-1846-1846.jpg,5,Rococo,3,1,3,3.0633354,-0.34572166,7,7,5.496385,-0.3844769
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/george-morland_a-windy-day.jpg,5,Rococo,4,6,4,2.4033673,1.260247,6,6,3.7699306,2.1479652
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/giovanni-battista-tiepolo_the-force-of-eloquence-bellerophon-and-pegasus.jpg,5,Rococo,4,7,4,-0.42452148,-1.1065482,6,6,3.1445315,1.3930354
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/jean-baptiste-oudry_demoiselle-crane-toucan-and-tufted-crane-1745.jpg,5,Rococo,4,7,4,1.5300194,0.674975,0,0,1.8193033,-1.5400447
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/jean-baptiste-simeon-chardin_rabbit-and-copper-pot.jpg,5,Rococo,2,7,2,-0.6097857,0.5391301,0,0,1.0624728,1.668206
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/jean-baptiste-simeon-chardin_still-life-with-cat-and-rayfish.jpg,5,Rococo,5,1,5,2.8840175,-0.3687539,7,7,4.876056,-0.18883316
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/jean-baptiste-simeon-chardin_still-life-with-two-rabbits.jpg,5,Rococo,5,1,5,1.8758541,0.49084342,7,7,5.326823,1.3509957
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/jean-baptiste-simeon-chardin_the-instruments-of-music-calendar-1767.jpg,5,Rococo,6,5,6,-0.49340323,3.8491898,1,1,-2.0955842,2.032089
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/jean-honore-fragonard_the-watering-place-1765-1.jpg,5,Rococo,4,6,4,2.1410296,2.219872,6,6,2.417403,2.6712182
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/joshua-reynolds_thomas-and-martha-neate-with-tutor.jpg,5,Rococo,3,1,3,3.3102355,-0.86737746,7,7,5.6370068,-0.3591463
test,/content/bostongene_project/image_classification_project/data/processed/test/Rococo/thomas-gainsborough_figures-with-cattle-in-a-landscape.jpg,5,Rococo,5,1,5,2.8531132,0.9288758,5,5,5.5463533,1.3707843
